log(n_SO2),log(n_BC),log(n_OC)
-3.6672832041416754,0.14300875301585858,-54.72680795021123
-5.21087320738933,-1.8337584006775949,-22.227913383084893
-5.00502935603879,0.01663949259141742,-21.674773954781354
-4.545003646097117,1.307082651493534,-26.772794762256687
-3.590370927841385,8.42686193781688,-52.513461078551494
-3.833047947523377,-68.98045250199424,-4.947235872353112
-2.9240235078547983,-86.96714403099932,-27.837726070935094
-4.75108515456311,4.249476891052029,-23.92878655016682
-5.679834874780555,-36.205931822104795,-3.54598258209366
-3.962308669612274,-73.72347258586416,-0.6747423485794903
-15.3271889673694,-15.289811613423527,-15.276278760088166
-5.352446961567001,-1.884126248989026,-45.97941643204881
-4.585164966656382,0.21075676696843043,-23.623342228272904
-3.181404748431164,1.6465065366613292,-52.39175065321614
-3.485424700568896,1.6605275213282442,-49.882156273068844
-6.629840186775505,-0.9660943693520387,-8.590094441170233
-3.299252370517345,-71.30631147111968,-2.8935832872450438
-7.076150923941343,0.8887394248854683,-32.97795689812983
-5.9641018480678145,-37.349362151342945,-4.852143831120151
-4.600431689583456,-10.859506332332945,-2.1904825513318404
-6.1002260276178335,-33.52094146961311,-6.849462216446851
-7.299712261673278,-0.4761359117308279,-32.021014249893
-3.9240416629523316,-65.82129769518018,-5.321967227194319
-5.028543958708008,-10.7480088489968,-2.7056651749576
-15.254604962618943,-17.869566538861967,-14.117974379360254
-6.597874712988121,-7.790781305772882,-31.487231986334393
-6.483881625967166,-9.85686442204437,-31.783282287266886
-3.778537631811671,-78.86917586376323,-2.4280879792140766
-4.410216308317102,-19.83509762723844,-5.206185286922274
-6.453314530304375,-10.842154123414243,-4.124320542619852
-5.039430252307145,5.524693049495905,-6.106806349828447
-15.478717783271804,-11.18035839896035,-13.632885889820377
-14.90501622733329,-9.961229289007052,-14.880843932283716
-5.0100940967813905,-0.7025212929545233,-43.08836788766776
-5.063210481127265,-26.685427351434456,-6.61898802074082
-6.884796112385952,-4.017157596972841,-27.983038508920384
-2.8239053636180715,-74.05437695551224,-3.724717732265592
-3.488968702481875,-85.38688329752664,-25.80004655529125
-4.573542747143596,2.4361170808929815,-22.046055701894808
-3.4714638867766583,-1.7330075609238147,-53.79352749550083
-4.359807570290873,-32.97914657615298,-8.615486639847752
-3.3304563562496314,-0.7108686498826511,-52.10424811436904
-3.5692518335535395,-77.09031184057929,-27.757440813502253
-13.783274480535905,-97.93925165312936,-14.8977561340716
-3.493551589759201,-80.60903211597044,-4.470433386664628
-4.839886992344294,-27.72266947395289,-3.2173870563096
-4.646437688975455,-4.574335296056822,-3.1809909191116637
-3.5981975143763267,2.6948763133025047,-52.57563175075412
-3.6437922251392942,-83.82856206802647,-0.8477278240884434
-15.375029658342687,-20.77887541542282,-11.8776387592227
-3.5586693373919625,-72.63374110575269,-0.6525024593522604
-15.463294766818992,-12.102180087490796,-12.913758593235428
-4.882574473023173,8.883459853533397,-24.16173556383487
-7.434408188368064,-10.356048129793262,-32.28155196409826
-4.142050823520473,-74.71372048974081,-2.4382302946792516
-4.377302714500535,1.3349106497686745,-24.445122456331898
-5.108910421774671,0.08205749507290752,-24.610158542579686
-6.231697508068428,-9.559770554124825,-5.379275731716293
-5.560203091378125,-3.063836666437352,-2.902481536671882
-5.6458218554021835,5.710870878572973,-9.588673963407192
-5.726919331050799,-34.98739565008127,-4.934512730225269
-6.82759185017177,-4.581097338448366,-7.8050764857111945
-3.3712583101265676,-69.6517482696305,-1.4562294436686656
-3.452709633757774,2.8233878082799033,-50.45482456650284
-6.341413403825115,-32.328002051120905,-4.410211016507974
-6.484712942254189,-35.743978729428065,-5.745654364349765
-5.319258065522425,-4.140803884159261,-4.488721189196704
-4.811302920831504,-29.4144789437275,-2.77125660676849
-5.049123066766925,4.517576998158592,-24.6095626785159
-5.403501982370011,-38.78368705898937,-6.139877454997829
-3.3023482026061375,-81.87281401867173,-27.58064569102925
-7.834195216366631,-2.3780131335632158,-32.57657509338329
-3.338738299128088,-86.3835249369666,-27.28412023930294
-3.977778683250004,-69.48134096305748,-4.826003117216591
-3.7406554950764406,-4.15792107101219,-49.22930347483776
-7.036076358185471,-5.269859523333372,-6.451363807903817
-5.490505098346089,3.5638618023129816,-43.315286990810144
-6.05844458728262,-10.296036750502967,-7.08186310710235
-2.912156939586766,2.725224978398772,-52.15050040915592
-6.200595433869402,-6.4947934572355575,-6.235846635655853
-5.45268005772767,-5.453752917850835,-2.8847028411715163
-5.159897571082272,-3.5978540771429763,-4.951083053540244
-4.348353138882178,0.9332180009661061,-53.16689410708802
-7.128621767551891,-0.3123291354116047,-4.276942110738624
-6.6858439296776115,-5.402031342311929,-5.529618261309142
-5.055961284386771,-0.7547658129973259,-23.623950097774816
-4.9236702356694595,0.5888294495847463,-25.22711168576495
-4.779657639048993,-4.587297869042266,-5.074525174167054
-4.389886887434242,-7.236958375535288,-49.85858405669106
-5.032661237283614,-9.523554945172911,-45.02240293826109
-4.881200554394937,-6.886653926173241,-43.53984577772951
-4.692259132975986,1.2606959923640166,-23.926818659297524
-5.159898255336428,0.1878276857226875,-47.03026621711021
-7.672431346098324,-6.92829309084018,-29.75761298825684
-4.307768810637716,-0.2047240115345151,-22.628677412005253
-4.709588097207652,7.061160602778337,-22.115860193577443
-4.605861347853342,-25.41652394212199,-7.401672427983545
-4.875926722636519,-35.78551031977813,-5.767854760446425
-5.138589356047887,2.3876441677773137,-22.92076005273543
-3.645187226654388,-64.4121872543574,-4.074496501266113
-14.016284475937793,-99.03967010210535,-14.229160103575627
-7.281949098487497,-1.0201762490998965,-31.494352680905635
-6.983978558329696,-2.846931092579592,-32.3224080844191
-4.778438386323811,-32.70118212158865,-2.829633080479908
-5.17280252732736,-35.3043729722166,-4.583870041223516
-15.194855510552339,-14.751076513198637,-10.995398881699735
-3.6204199222278213,0.2711883235478708,-52.25659966784495
-5.210194578236766,-1.5702485781132154,-48.91976765122059
-7.44925521152021,-2.1720496742728206,-33.78042478896091
-3.417159494406621,-73.36114488309413,-0.5043698262911915
-3.8342118648922865,-2.4709851583451243,-50.43924659313735
-5.189973833012084,-9.956922820092846,-45.68086246050175
-3.716553770105052,-76.45771345562557,-28.939461366435104
-5.259595511974654,-33.12712415387743,-3.1426782318745428
-6.687130811815224,-8.800416705608098,-5.116485422006431
-5.8472296915215844,-33.66823026806734,-7.301788126484338
-5.892792178604725,-33.62338602654708,-5.022540237599739
-5.316630005190827,-35.60228288774316,-1.8443599052392665
-5.37993058636231,1.6666726143624468,-43.734514317189955
-2.8551626749175787,-85.3002888054549,-26.604210658253898
-5.042044322547284,1.0546190349958184,-22.678723778372124
-3.41911404840444,-67.78264955566569,-3.3559928051376127
-4.582179823942681,-30.2943078784021,-6.066465999719122
-14.058541176234717,-97.38105489848257,-14.539360262815245
-4.390498765625278,-80.51701076352452,-28.198920453371795
-5.366909694194284,-39.544916077185455,-7.260822927631494
-3.1680465997932847,-85.91681569122758,-0.06815880296331844
-7.699112481042225,-3.1520856658353154,-29.7042741048443
-6.9170129119096035,2.2800643805751335,-32.595205745849114
-4.486251980461863,-24.911090462588334,-2.0723455322146327
-3.086466668504658,-85.32178269654118,-1.5738808543649827
-15.358892746230627,-11.543995480353331,-12.899823215626075
-15.037503887191026,-16.511342025897978,-13.888286103712286
-6.917637858309412,-4.341241970180883,-32.85076914706668
-6.257745138436326,-40.3447968850044,-4.229220673291157
-4.087592977493725,-81.53508742933984,1.0852102745515886
-3.513442198849173,-90.04860348723128,-28.837663753692286
-5.1414829903890125,-30.62323380813141,-5.404321556487923
-15.204802688683852,-11.773825632008553,-17.350649724085176
-4.714365835030919,3.911185170912497,-24.645978204023958
-3.9688932834263757,-78.41241862283879,-3.192199637769509
-4.863127785580625,-7.013414850458626,-49.368171963017566
-15.557703868136713,-11.041093164387686,-16.204910236179433
-15.4479624892491,-19.75367298706952,-13.701064380357858
-14.9167547667621,-15.533855432397202,-14.663529169389141
-6.586258356163494,-6.254964429762506,-30.202141932403244
-5.461396565485341,-7.499959629634086,-1.2600090384858742
-7.2358940432478915,-7.7741388763380765,-31.780192539610713
-4.091798546142563,-66.62188075418156,-1.4999591691318352
-6.433860834208063,-4.22943096402841,-5.721713681027935
-5.089010485305391,-2.1331818855312683,-43.969665849910584
-4.992477585655796,0.8902636502600267,-44.154285403194876
-15.382022645252688,-14.733486941276448,-15.522579051717525
-5.054112720021553,2.311403268192787,-8.219565023145378
-5.315242393083141,-1.1523971506768398,-22.79985709111221
-14.994478949479493,-12.778654833144238,-15.792721615332322
-3.085190271196389,-83.8911943529283,-24.509667943462077
-7.1241404480016115,0.15237006800409603,-29.849436955385624
-3.769732327691319,-0.9111959400731164,-51.78938679827122
-14.191394175507709,-96.95827934136392,-14.833415648135762
-4.649512896770837,-4.754437277295336,-22.01156996999365
-3.470214135308977,-1.4073702543050859,-52.01223975527838
-4.116561194017257,-72.73028232608812,-3.0671473300323213
-5.568839260666762,0.9796081852199845,-46.88557531407705
-5.869730130352944,-5.124946238385027,-44.28332600118794
-3.3820265013894337,-71.99621688268655,-3.3688365240616314
-3.3586439522542793,-85.43202710246477,-0.00629482501684997
-5.062909937738257,-0.2645013115507626,-43.939731324113986
-4.4614877422255,2.3172591504487063,-25.151820099563565
-13.636262806130794,-99.28118513790479,-13.229299525340483
-6.476702624947184,-5.738810182652375,-5.451565984587383
-6.405036694443256,-34.7762381343717,-7.572718154726516
-3.676876272153623,-0.011903957368206042,-54.23377217592426
-13.945372333763988,-101.74857337379693,-10.539371938534854
-13.647985284649566,-94.00158849684342,-14.964605861393695
-4.136388393541557,-83.36413318035612,-29.313651068576874
-5.151938234871171,-8.181687427028614,-4.962610932436301
-5.168789280278213,-30.59152604860903,-3.8019629692889763
-5.727011283521723,-1.7263583250137484,-43.55205384956995
-3.7577196539788527,-66.79239928873201,-3.874851507321927
-6.981560157072297,-3.6624192968345763,-30.289149403881684
-5.548169934605792,-27.611077237689496,-6.347123155818169
-3.3999221171544396,-80.76286829113494,-3.7340527258404865
-13.998773292499298,-93.53796862742543,-10.81992960659162
-15.837788176487615,-12.972811142768805,-15.64478187885438
-4.4373690814038085,-2.973457482158723,-51.03870762449968
-3.679943246000729,0.12729986837957796,-52.13283151753353
-6.7831437521328946,-6.31430275531826,-29.144369678052527
-7.455953642037031,-7.608388330317139,-6.324587335856046
-4.530051133311162,-33.379081951375696,-5.4919003419908865
-3.4359488817892965,-79.16521747651899,-5.002588147862824
-3.6095457376155307,-83.34416437651184,-29.991826277171885
-5.691680818302306,-2.7760517365833106,-43.400822482310765
-4.811323290974089,-1.691021512393145,-45.5885645781398
-5.080348594875407,-1.5867284113208675,-46.64893333189927
-15.378821909762864,-15.929404769705918,-13.887709511453151
-3.6640469803160913,-81.91578428621078,-28.12862843662107
-3.4337370505740377,-67.19669766610302,-5.548703326390829
-6.8122603573178075,-7.343855972591409,-31.21273748468555
-5.012543827282151,-25.706151318097902,-7.338189230487334
-4.558896491926663,-32.11633131868087,-6.192564810248598
-5.381136936954309,-32.8287528078372,-8.195366438292506
-4.821471743196105,-4.136482376366973,-43.13826840371898
-4.3096421483079155,-75.12668998403582,-2.113396246274273
-7.521262672938378,-9.25585993871114,-32.33205986634963
-15.41372918112899,-10.594285667694148,-18.166612796863614
-4.66781279092309,-28.376618679904013,-4.8373794905342455
-15.117157294795584,-15.483163633941356,-14.873927862729014
-6.978492505352585,-7.10203333463096,-32.175236861720755
-4.9537144266047735,0.8616264470382591,-7.175684146707338
-5.1979483465830185,-30.420671194311502,-4.160950850364231
-3.7603188965233807,-69.97534846942449,-2.05150461993442
-4.912924221428803,-0.2983690895283796,-24.277219662324622
-3.766657380366732,-65.08790991292157,-5.480581533300745
-4.119853263406852,-28.43655045794742,-4.895063956530819
-3.8383818294832786,4.950460065547612,-53.860915301603235
-3.8329449306126677,2.8624229481823584,-52.844226201089725
-6.805335731939186,-11.46101375681429,-1.9724703112182382
-15.661729707926648,-8.751513346775848,-15.689312149323307
-3.949649354183747,-81.62336408682967,-3.629181564148859
-14.7807854799178,-96.40307749063138,-13.789553653939127
-14.743552298602403,-97.26368242251503,-9.521084130287415
-15.541123462280664,-6.705711462833016,-16.10373956458832
-15.85890580902927,-8.6720336337433,-14.019569669368957
-4.06644997436368,-79.72336081642973,-2.98127141886467
-4.533205236583563,2.2476212490841347,-23.193733852929995
-5.3614419526656665,-0.5575154406737219,-4.7164102907546654
-14.538727098186971,-10.479966407347538,-15.786798688891203
-13.818562778623035,-94.81335454357338,-13.733322044388427
-4.667908744122048,3.879575962283485,-25.67334883451239
-5.2894911228223025,2.6379548976573006,-6.287263903911883
-4.739830607207895,-2.281118375047222,-20.37072538672408
-4.419190822570467,7.741075135933351,-22.821839615918822
-3.3828366255077102,-84.07020872559649,-29.672534597181542
-3.773825485950406,-62.732039189594055,-3.493994465582247
-4.5577300452863545,-0.3105534935277433,-53.50796728483165
-5.557699431441925,-40.36396243720739,-4.6544092799889505
-6.11397407219919,-32.89121173677906,-7.0266904958057035
-4.98586867386607,-2.945180797587074,-3.7283287183312503
-4.359187677486253,3.8187612874643655,-45.685366917333596
-5.026310212950273,-4.834945788143031,-42.72448839840825
-3.0388941497426445,-83.44850658956172,-27.687625028372562
-5.439022054387994,-30.84606065945139,-4.075784708884331
-4.065723041510505,-1.7685973926655991,-24.41893808995012
-5.4564711546463425,-34.778765052791215,-2.6137606702493232
-6.447940908528227,-8.361901369973298,-7.929992864410041
-15.351259155384158,-10.193065808374222,-16.175255079089336
-5.258011971868794,-0.3670289602620096,-42.2744653792782
-5.483596997045333,-28.747943151929267,-4.551899334962257
-14.089241090996206,-100.99130284499353,-15.095779613319436
-3.2684992142731057,-80.77955602152015,-26.53768129441958
-6.131025096982953,-12.680100913300258,-3.5503735007886696
-5.676920947423852,-5.68303865661007,-42.63552676579038
-6.363631517319024,-38.617277122757656,-7.421347916895483
-2.8203451057042264,-79.48315814827124,-4.199010149548181
-5.418584299896537,0.8088442328450114,-44.74969126798635
-3.8322899496199723,-84.94126739648135,-26.87816732534403
-4.722075026105504,-1.6124151515402532,-42.74517457960714
-3.830892892724484,-89.37710215488866,-1.2278216187538702
-5.427820659948567,-11.504717798686356,-1.6796201866390859
-15.381102050258592,-7.286223053218061,-14.547901485103466
-3.408370019191292,-83.2492054428203,-29.12791229815436
-6.622298854083075,-5.325039667508483,-2.1656497713830367
-4.571740414941034,-3.655869824353587,-23.801186564504786
-15.56943301515984,-11.709382740409303,-14.250244529815548
-14.40214266725922,-7.611527981268261,-14.702849723267347
-14.173011446584194,-99.986082714635,-10.742382908497014
-6.040776689045526,-44.81502319737949,-3.340460635702443
-3.5327775111362936,-78.79643599607721,-2.893082631100172
-15.560966766480336,-15.728273919437306,-11.820524092410562
-3.2294278856171372,-85.58747642421093,-26.871325709811064
-4.5513468702741005,-30.63787665310724,-7.552568555054081
-5.302699577294318,-2.248758231659569,-23.474008247105225
-4.454962728530317,-70.13285154235,-4.037823361772654
-2.8656551211708226,-81.57459328055182,-28.3884508705839
-3.0213688451410876,-77.24557021226083,-1.554558462041061
-4.7536404030834465,-1.0790235052168782,-24.002802843595276
-4.88142158739688,3.122089567824835,-22.809248251667466
-4.436417316799019,-83.2047159745538,-0.42799457889139436
-5.01415820510977,5.219856488800655,-22.608559828694737
-3.1568254855492976,-83.00317483656515,-28.052608297238528
-5.885952101053065,-37.872685876191454,-6.87631263532526
-7.320215650420788,-5.295490154003365,-5.628575552775105
-6.594548485378875,2.1495104602198873,-6.509915408434527
-3.6455626001234873,-83.75363928252384,-3.4556986099973646
-6.316813338794567,-3.9120142604482786,-1.8580338932858065
-4.012405140043368,-82.66981609498137,-1.4067200018969477
-5.492076068649481,2.643102049048772,-21.299960788559556
-6.861910100641846,-9.464561057624426,-4.831088974740241
-3.99370898637958,1.1213507976478407,-53.82362962196976
-3.1820682534950597,-75.55017001306048,-5.709692237960387
-4.993735979733969,-38.43626603881868,-7.608966268714721
-15.648457614269141,-17.481507432780223,-15.011423502622876
-4.600054361706187,-1.8012946384284232,-46.53518344520583
-3.7293546248658958,-5.683089593776974,-52.03913693142624
-4.045634546651552,-71.32354720128419,-5.365022808777903
-5.855981985096564,-9.88262155591951,-7.005902517801197
-4.29360367512404,-77.79297920936091,-2.429285523298595
-6.835906450453913,-3.1028121573197267,-3.6806472467927924
-4.023086239230121,-84.23193439478348,-30.462077517199035
-4.734322893977449,-5.742142714011843,-43.62693770128973
-5.499634193966754,-40.48327840930153,-2.2103890538195836
-14.994011968736546,-14.983468064959531,-14.376224635334289
-3.427087053598477,-77.82178390137929,-25.60080643381743
-5.487151841602928,-5.846668548463377,-44.6154759479579
-14.393393531015647,-101.45452161950514,-10.541516107498367
-14.513543989878862,-14.177386441796875,-16.98655236272051
-5.117570356535796,-28.252078246323602,-4.930832251581504
-6.379615134948797,-34.39715058562953,-6.302350722685408
-5.03261152847643,-14.49085833587584,-4.179926360674679
-4.472669104009288,5.938354419109606,-21.3844951648432
-3.296288124065687,4.761021212348224,-55.22816393161767
-4.5724440438942455,-23.709765315741272,-6.59152560201026
-3.982122630348678,-70.58663650515226,0.3420163987359648
-3.287620478001543,-79.3085952092007,-31.678777786510615
-6.272458917814403,-33.9140170159648,-10.16768481865066
-3.5154906071808605,-78.42268354826712,-2.590867823202093
-5.473853324149235,-39.31167698756671,-4.069976762057779
-4.133348020147036,3.732952146067095,-25.757422124016923
-5.054716595078512,3.2132879422428866,-24.580562374974225
-4.184454084386919,-84.53554070709562,0.4397549704338046
-3.9083903020942303,-81.02602275232934,-3.2584460030780225
-7.016718019587099,-3.904766440451957,-33.467868249739574
-13.651353873889073,-97.05777065333095,-15.79146700249066
-5.130825587988111,2.0890863080663347,-27.387116933463595
-5.240405262441421,-33.6566284138532,-0.4456185513591002
-5.1632190217530285,-28.096947230660888,-3.9060276941628675
-5.164382402630992,2.006783692146633,-45.103052772718186
-3.9113929161260126,-83.27614357437207,-24.668896227617417
-6.714906545831477,-8.004829692523689,-5.26329370009669
-3.845195053249981,-69.75764316457418,-1.2965962646202116
-7.008450029508841,-8.149989608376117,-31.465014871281078
-13.959072012904358,-100.44896582734907,-15.211136775075218
-4.929384738196136,-34.32523285970994,-6.904496157447976
-5.170232749362673,-2.741661921507295,-43.88310013638883
-15.376460565496924,-10.070115127565854,-16.64066284786818
-3.8186491171639436,-70.73914453894945,-4.402979788650104
-5.179269481655021,-31.54470242768084,-2.5253063684460133
-3.8237367727219103,-69.67711792649254,-7.5371615624143375
-4.053332704279703,-85.52880664082812,-1.303157893949807
-13.469707702999155,-98.46902406406628,-12.810259439529435
-4.778527557479985,-28.55387123413127,-4.690622351805713
-4.075133381267242,2.4286472474104466,-53.13777800372378
-3.8636146338733943,-82.15559691343698,-26.377530985865974
-7.2538907655669504,-6.184479649670112,-8.720696055057491
-6.580631460103119,-7.429021025890498,-30.93957505234406
-7.289117899400345,-9.184972406947544,-29.366118789436676
-14.617063299766773,-98.57465973951311,-16.430178283496492
-5.777226132991781,-37.26971308171392,-5.929908376272132
-14.97817492779506,-95.54421795540178,-11.794154487806146
-6.642545980880999,-11.786688546516928,-6.627038865204133
-4.791096261153205,-31.286655506499624,-3.871375817568504
-5.7388903705230705,-5.969460019242611,-21.852695376042732
-3.7248736909890083,-83.00303530714872,-3.873780209064117
-6.567143889933728,-9.689978314128378,-2.767103397976336
-5.398709750746834,-3.942016008647936,-43.24951925201219
-14.06664788669779,-96.8945697102595,-11.689879297378335
-15.122450062397336,-5.376702231822944,-15.10017589061724
-3.7817321921828926,-66.76583493376029,-5.665380998868426
-4.024601794604611,-82.40438222023333,-1.301175017626258
-6.738738519993977,-5.5065830853866276,-30.03023017123427
-4.502091948854319,-5.894617833150502,-19.894568281520968
-5.099930115273123,-27.464602564474923,-4.537944032240266
-4.944661777838459,3.0790948478547464,-7.089903925035512
-5.997618389245092,-33.00657095954664,-8.226388764600113
-13.950614263265312,-98.03977823187962,-13.696265691438526
-14.029307927655413,-95.11862336815375,-13.066149099863335
-3.1129231903744308,-82.61319952327239,-30.905528402180046
-4.124122072906949,-71.04301336602197,-5.212635937738349
-3.690555813775846,-63.89245642504428,-4.656388072186894
-3.6208506770683164,-86.99197687343123,-27.557109883762188
-15.710346058203772,-10.295332008808488,-17.29419265134843
-3.911723392011646,-83.10740978399214,-2.737511155665615
-3.3056957278553054,3.001056960631314,-49.61123501230914
-4.532674723676836,0.517152727164425,-24.95843449032384
-13.439210321888716,-89.49282902275145,-14.925806311194176
-3.919460819119321,-86.3060990842803,-0.9226106372421314
-4.036500082918353,-72.45650327807128,-2.9071064623781777
-14.425125763855236,-7.729746382961437,-17.018098447028137
-6.303365422930471,-10.892547039326786,-31.396604021848297
-4.533585291025877,-27.856998143606845,-2.447085076661458
-4.803768015632976,3.2085720181695296,-23.84925676672502
-4.028005709177178,-80.08667433772321,-2.7930532813423747
-2.979341736918735,-85.04759952222744,-28.443109389424542
-4.149321365424952,3.809323193143347,-52.78413787758072
-6.752983632723122,-4.83317485504309,-34.88712357238118
-5.205816253067881,-26.302350376982055,-10.015823836514917
-6.959407084324422,-6.418265754396836,-32.93601807256398
-6.0645945891073,-2.335858065815688,-7.888383935489948
-7.0165884103132425,-4.987223916356671,-32.93244284194271
-15.080477401501195,-13.798474441437376,-13.53520698511512
-6.860487012133313,-8.174057240258188,-7.011067641118377
-4.0137948989867915,-85.74040957437668,-27.741800688605238
-5.3693808545685,-8.04777890528311,-3.2708745400014654
-5.222900920898751,-1.9047338279464772,-3.5349645582605373
-2.8219466318714908,-80.68493738320413,-25.963919775250975
-5.212200930155118,0.12864305716398916,-20.491227406962654
-5.598188767543668,-41.196948694238344,-6.236471360477643
-6.402317351006455,-7.09124543303491,-5.882231735897265
-3.3518868178845143,-0.9914852533298748,-52.234202671411225
-5.153002919342505,-2.7501669786358223,-6.037941836631573
-5.081068619187063,0.24569412994556306,-6.104510191137048
-3.7578390669362847,-71.12514197834092,-3.129674487565838
-4.868891010785812,-32.02122548853575,-5.325246848910392
-4.6469216658985255,-29.651688405888876,-6.002072411863576
-4.276708383670904,-1.005690721380989,-49.55651567177615
-7.138191182836913,-4.7682731472541935,-31.803470885332015
-6.528621189766477,-5.955350673057218,-6.266225775585614
-6.293743298274667,-9.385589485430945,-4.918685479635509
-4.088309687768393,-72.41424601343256,0.19845881541446087
-6.562136534790469,-5.125276451914721,-7.318946031574874
-5.2374554888966225,-5.237615104164673,-3.6149537737998103
-3.9682818546842276,0.9799943153482099,-49.207063170054724
-4.914567583388036,-27.814527889704333,-6.608977164079449
-15.87454235575524,-8.148682724949174,-16.45378519570074
-4.7126435956128025,-1.3627574921379009,-41.12013102309731
-3.7136529565726972,1.6406303304074776,-52.61820678148047
-3.2926200484194963,-3.9843886277266147,-50.14500761778999
-4.320258681559418,-5.756647105829531,-42.314301641601695
-7.219082190723946,-12.129327820275794,-4.553645904288433
-3.1530632356801336,-74.67752702522796,-5.17062512507745
-3.819080958700737,3.246757858584034,-50.90872060866042
-6.86263327334474,-3.6690887182294865,-8.126760483873628
-4.359183867338434,-73.43866037999474,-0.944910508885469
-5.274854749012027,-30.742519246553528,-0.006060478162642546
-4.963008976628214,-5.037619477680073,-4.814597039475859
-4.842112663090957,-29.577890802295695,-5.989925164176531
-7.0315816847730686,-1.7017485497216738,-6.943873265228374
-3.2254357431398826,-5.41848261573325,-50.3984263832035
-15.07038397344155,-12.46668909759043,-13.15444408463224
-4.6389014397754424,6.118041745850496,-24.088732044503914
-3.6894529747678777,6.420878048336478,-51.971436902376865
-4.068314088436488,-90.14742925174991,-29.053362455787568
-4.004712914538192,-68.30516087196389,-3.316400637709271
-3.9149638372006956,-86.136815024825,-27.31464200785046
-5.012510112226748,-4.001627002348969,-3.950004953554539
-15.150618976552675,-13.789938261735735,-13.499917379120287
-14.571634255386332,-13.799111749045888,-12.65736217203964
-15.476745732512459,-18.45349792154357,-16.587123254572376
-4.467634345650158,3.6232352867816355,-25.712232536747646
-3.788229109932171,-83.47908090425645,-3.9792146007123144
-7.247111104969829,-0.20086250582423304,-33.75075738404826
-3.617046051374398,-77.52357147570325,-5.512160718842144
-4.459642221490128,-77.65531366503507,-1.2803828921776033
-5.840289244579005,-34.270380347584265,-7.446961218970187
-4.419788577959065,-30.130180846742498,-4.25359879135436
-3.7409615499668982,-68.04525539595372,-1.3245564410089559
-15.404962014547413,-15.1661474910657,-11.160919464331784
-4.914364789376115,0.19843184425992622,-46.070927381885895
-3.659908145613411,-82.14140364109763,1.7970044054203367
-6.327240570803584,-3.8443043548279077,-5.538353406410893
-14.944971840305142,-17.318641225848992,-16.10464401515857
-3.771496267915542,-1.3058031132822392,-51.19370818769035
-3.6625073543835462,-70.5110034048161,-2.383746695068396
-4.443618515879714,-0.7088030396663277,-22.77197986163032
-4.72853530252175,-5.839112576079675,-4.777703413546477
-7.370825250356579,-4.436063280759871,-31.10194684818469
-14.603633972819685,-99.39870501204868,-12.904761079867287
-15.302270531637653,-12.761569899340763,-14.072599410381168
-5.284605275849132,-28.86885188759776,-4.081385334507088
-6.250879604258452,-36.95946489468799,-5.943234266615198
-6.263077285957484,-40.50236400839596,-4.6327008134332495
-4.919388236045197,-9.894060642676884,0.49239584648470647
-5.094993614731096,2.06674731854217,-47.001249756374165
-14.096219062563566,-89.88496780948938,-14.207902350870901
-4.115615023306293,-85.72666689913126,-2.194892813948329
-5.166155790742502,-29.942687519748315,-3.1805763387987374
-7.035072551194879,-1.9596456250557779,-8.075335466861382
-5.4400914834839496,-30.83238102561116,-7.0124695310592955
-3.511401835772716,-70.76336245309,-3.1436004526438763
-4.902518783969914,-29.961862429302492,-7.513363388693334
-6.650300480970378,-4.9046887908082315,-8.702307458169262
-3.3242039544419124,-87.48273929207087,-26.510109249071036
-6.189582659073142,-39.80290250232727,-8.092717200036821
-5.158413483616009,0.16564089587981978,-22.770669744136608
-6.138788091349074,-7.295133968927106,-42.98418089747289
-4.052668976476252,-4.047069752713466,-47.85150268716209
-13.481588875099526,-97.05613343576805,-13.494126609381025
-6.732466151416546,-38.42487559010284,-7.166274460828609
-4.56108860101129,-34.61149766327557,-6.157903578422666
-4.518613998816,-4.960479687797147,-43.150192781193994
-6.703164830546842,-4.883595608616174,-29.833786887568642
-4.387897319882817,-1.3552819131223517,-47.17057501506375
-5.088211986567689,-5.718504821018619,-5.389892435069557
-14.753574237837888,-99.65124003851962,-12.57081274333311
-4.66595075117202,-24.439438843097854,-5.42177511588461
-15.119139322663418,-9.512013798048294,-17.272657280484903
-15.57930672506977,-16.451920419691003,-13.6902512656602
-5.075432592707749,-21.104255618022307,-6.49318507558288
-6.478168074479048,-2.090077437786954,-30.601869317083047
-7.017787945458894,-11.308103469909714,-6.621917960087599
-5.810715482369887,-36.606041578709,-6.921510060865108
-5.4126781470530965,-4.449356108828672,-4.061892135001371
-3.7847493883342973,-81.47023644808802,-27.03881305873839
-4.640175424031786,-30.16995969539428,-3.0540691627499807
-15.023501405265705,-10.452018202433882,-14.867680150224933
-3.8020282582712417,2.05767265349371,-49.8484627363119
-15.092725690404306,-13.70742775702044,-11.432543074713514
-3.7582554317532266,-68.20267238400055,-4.315123705002913
-5.216728171918941,0.09817719941323588,-4.579033481306968
-5.400364148895673,-35.48691541326641,-5.569836435764019
-3.0652533527051045,-1.7771881848106017,-48.319943843476345
-6.553784494626754,-6.402311874510575,-7.000436182490152
-6.301070033114092,-3.509498461678057,-5.525600594657833
-6.096504937507254,-5.842193165188069,-4.759738977812052
-4.612546649003978,-29.92203604433556,-2.50464933574652
-6.408150049434779,-6.812967103224099,-3.9644465418887176
-5.25271906555797,-0.464717553265773,-43.37738912180139
-4.838912618342329,-6.409633049308038,-46.06190234255042
-3.758369746191523,-84.27201331472148,-24.216967416533276
